Orden,Clase de orden,Texto breve,Ce.emplazam.,Grupo planif.,Aviso,Cst.tot.reales,Status sistema,Fecha creación,Fecha fin real,Fecha ref.,Ubicac.técnica,Descripción,region,Dia_promedio,Grupo,asignacion_equipos
70002423,Preventivo,Vitrina refrigeracion N°04,C320,frigoristas,,0,Abierto,2025-09-01,,01/10/2025,1000-C320-N00-SAGEPV,vitrina refrigeracion n°04,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70002424,Preventivo,Bascula de piso,C470,metrologia,,17521,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-PAINPV,bascula de piso,Antioquia,0,Grupo Infraestructura,
70002425,Preventivo,Balanza repeso N°01,C470,metrologia,,21902,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-SAGEPV-001,balanza repeso n°01,Antioquia,0,Otras Balanzas,Balanza repeso
70002426,Preventivo,Balanza colgante N°01,C470,metrologia,,29202,Cerrado,2025-09-01,,15/10/2025,1000-C470-N00-SAGEPV-002,balanza colgante n°01,Antioquia,0,Balanza colgante,Balanza colgante
70002427,Preventivo,Balanza colgante N°02,C470,metrologia,,29202,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-SAGEPV-002,balanza colgante n°02,Antioquia,0,Balanza colgante,Balanza colgante
70002428,Preventivo,Balanza colgante N°03,C470,metrologia,,21902,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-SAGEPV-002,balanza colgante n°03,Antioquia,0,Balanza colgante,Balanza colgante
70002429,Preventivo,Balanza colgante N°04,C470,metrologia,,21902,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-SAGEPV-002,balanza colgante n°04,Antioquia,0,Balanza colgante,Balanza colgante
70002430,Preventivo,Balanza colgante N°05,C470,metrologia,,29202,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-SAGEPV-002,balanza colgante n°05,Antioquia,0,Balanza colgante,Balanza colgante
70002431,Preventivo,Balanza colgante N°06,C470,metrologia,,16061,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-SAGEPV-002,balanza colgante n°06,Antioquia,0,Balanza colgante,Balanza colgante
70002432,Preventivo,Balanza colgante N°07,C470,metrologia,,21902,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-SAGEPV-002,balanza colgante n°07,Antioquia,0,Balanza colgante,Balanza colgante
70002433,Preventivo,Balanza colgante N°08,C470,metrologia,,21902,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-SAGEPV-002,balanza colgante n°08,Antioquia,0,Balanza colgante,Balanza colgante
70002434,Preventivo,Balanza colgante N°09,C470,metrologia,,21902,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-SAGEPV-002,balanza colgante n°09,Antioquia,0,Balanza colgante,Balanza colgante
70002435,Preventivo,Balanza colgante N°10,C470,metrologia,,29202,Cerrado,2025-09-01,,10/10/2025,1000-C470-N00-SAGEPV-002,balanza colgante n°10,Antioquia,0,Balanza colgante,Balanza colgante
70002437,Preventivo,Balanza repeso N°01,C580,metrologia,,0,Abierto,2025-09-02,,02/10/2025,1000-C580-N00-SAGEPV-001,balanza repeso n°01,Antioquia,0,Otras Balanzas,Balanza repeso
70002440,Preventivo,Plan de Mtto Electrico P.v Prado,C100,electromecanico,,416669,Liberado,2025-09-03,2025-10-21,21/10/2025,1000-C100-N00-820,,Antioquia,48,Red Electrica,
70002441,Preventivo,Plan de Mttopv Locativo Lorica,C270,infraestructura,,2747275,Liberado,2025-09-05,,23/10/2025,1000-C270,,Zona Costera,0,Grupo Infraestructura,
70002443,Preventivo,Planta electrica,A300,electromecanico,,29202,Cerrado,2025-09-05,,11/09/2025,1000-A300-N02-CUAMAQ,planta electrica,Antioquia,0,Respaldo electrico,Planta electrica
70002444,Preventivo,Plan Mtto Electrico Porci Parrilla Prado,C410,electromecanico,,131409,Cerrado,2025-09-05,2025-10-17,21/10/2025,1000-C410-N00-820,,Antioquia,42,Red Electrica,
70002446,Preventivo,Vitrina refrigeracion N°01,C170,frigoristas,,73006,Cerrado,2025-09-06,2025-10-06,09/10/2025,1000-C170-N00-SAGEPV,vitrina refrigeracion n°01,Antioquia,30,Vitrinas,Vitrinas refrigeracion
70002447,Preventivo,Vitrina refrigeracion N°02,C170,frigoristas,,73006,Cerrado,2025-09-06,2025-10-06,09/10/2025,1000-C170-N00-SAGEPV,vitrina refrigeracion n°02,Antioquia,30,Vitrinas,Vitrinas refrigeracion
70002448,Preventivo,Evaporador cava refrigeracion N°01,C170,frigoristas,,29202,Cerrado,2025-09-06,2025-10-06,09/10/2025,1000-C170-S01-CAVREF,evaporador cava refrigeracion n°01,Antioquia,30,Cavas,Cava de refrigeracion
70002449,Preventivo,Condensador cava refrigeracion N°01,C170,frigoristas,,43804,Cerrado,2025-09-06,2025-10-03,09/10/2025,1000-C170-N02-CUAMAQ,condensador cava refrigeracion n°01,Antioquia,27,Cavas,Cava de refrigeracion
70002450,Preventivo,Evaporador cava congelacion N°01,C170,frigoristas,,29202,Cerrado,2025-09-06,2025-10-06,09/10/2025,1000-C170-S01-CAVCON,evaporador cava congelacion n°01,Antioquia,30,Cavas,Cava de congelacion
70002451,Preventivo,Condensador cava congelacion N°01,C170,frigoristas,,43804,Cerrado,2025-09-06,2025-10-03,09/10/2025,1000-C170-N02-CUAMAQ,condensador cava congelacion n°01,Antioquia,27,Cavas,Cava de congelacion
70002452,Preventivo,Vitrina congelacion N°01,C170,frigoristas,,73006,Cerrado,2025-09-06,2025-10-06,09/10/2025,1000-C170-N00-SAGEPV,vitrina congelacion n°01,Antioquia,30,Vitrinas,Vitrina congelacion
70002453,Preventivo,Sierra sin fin,C190,electromecanico,,0,Abierto,2025-09-06,,06/10/2025,1000-C190-N00-SAPRPV,sierra sin fin,Antioquia,0,Equipos de corte,Sierras sin fin
70002454,Preventivo,Molino,C190,electromecanico,,0,Abierto,2025-09-06,,06/10/2025,1000-C190-N00-SAPRPV,molino,Antioquia,0,Molino,Molino
70002455,Preventivo,Malacate,C190,electromecanico,,0,Abierto,2025-09-06,,06/10/2025,1000-C190-N00-MALACA,malacate,Antioquia,0,Malacate,Malacate
70002457,Preventivo,Bascula plataforma,C190,metrologia,,7301,Cerrado,2025-09-07,,08/10/2025,1000-C190-N00-PAINVI,bascula plataforma,Antioquia,0,Otras Balanzas,Balanza plataforma
70002458,Preventivo,Balanza repeso N°01,C190,metrologia,,26282,Cerrado,2025-09-07,,08/10/2025,1000-C190-N00-SAGEPV-001,balanza repeso n°01,Antioquia,0,Otras Balanzas,Balanza repeso
70002459,Preventivo,Balanza colgante N°01,C190,metrologia,,21902,Cerrado,2025-09-07,,08/10/2025,1000-C190-N00-SAGEPV-002,balanza colgante n°01,Antioquia,0,Balanza colgante,Balanza colgante
70002460,Preventivo,Balanza colgante N°02,C190,metrologia,,14601,Cerrado,2025-09-07,,08/10/2025,1000-C190-N00-SAGEPV-002,balanza colgante n°02,Antioquia,0,Balanza colgante,Balanza colgante
70002461,Preventivo,Balanza colgante N°03,C190,metrologia,,21902,Cerrado,2025-09-07,,08/10/2025,1000-C190-N00-SAGEPV-002,balanza colgante n°03,Antioquia,0,Balanza colgante,Balanza colgante
70002462,Preventivo,Balanza colgante N°04,C190,metrologia,,14601,Cerrado,2025-09-07,,08/10/2025,1000-C190-N00-SAGEPV-002,balanza colgante n°04,Antioquia,0,Balanza colgante,Balanza colgante
70002463,Preventivo,Balanza colgante N°05,C190,metrologia,,21902,Cerrado,2025-09-07,,08/10/2025,1000-C190-N00-SAGEPV-002,balanza colgante n°05,Antioquia,0,Balanza colgante,Balanza colgante
70002464,Preventivo,Balanza colgante N°06,C190,metrologia,,14601,Cerrado,2025-09-07,,08/10/2025,1000-C190-N00-SAGEPV-002,balanza colgante n°06,Antioquia,0,Balanza colgante,Balanza colgante
70002465,Preventivo,Nevera vertical refrigeracion N°01,C330,frigoristas,,63305,Cerrado,2025-09-08,,08/09/2025,1000-C330-N00-PORCPR-001,nevera vertical refrigeracion n°01,Centro,0,Neveras,Nevera vertical refrigeracion
70002466,Preventivo,Nevera vertical congelacion N°01,C330,frigoristas,,120856,Cerrado,2025-09-08,,08/09/2025,1000-C330-N00-PORCPR-001,nevera vertical congelacion n°01,Centro,0,Neveras,Nevera vertical congelacion
70002467,Preventivo,Nevera horizontal N°01,C330,frigoristas,,201426,Cerrado,2025-09-08,,08/09/2025,1000-C330-N00-PORCPR-001,nevera horizontal n°01,Centro,0,Neveras,Nevera horizontal
70002468,Preventivo,Vitrina refrigeracion N°01,C330,frigoristas,,143876,Cerrado,2025-09-08,,08/09/2025,1000-C330-N00-SAGEPV,vitrina refrigeracion n°01,Centro,0,Vitrinas,Vitrinas refrigeracion
70002469,Preventivo,Vitrina refrigeracion N°02,C330,frigoristas,,121669,Cerrado,2025-09-08,,08/09/2025,1000-C330-N00-SAGEPV,vitrina refrigeracion n°02,Centro,0,Vitrinas,Vitrinas refrigeracion
70002470,Preventivo,Vitrina refrigeracion N°03,C330,frigoristas,,45659,Cerrado,2025-09-08,,08/09/2025,1000-C330-N00-SAGEPV,vitrina refrigeracion n°03,Centro,0,Vitrinas,Vitrinas refrigeracion
70002471,Preventivo,Vitrina congelacion N°01,C330,frigoristas,,172651,Cerrado,2025-09-08,,08/09/2025,1000-C330-N00-SAGEPV,vitrina congelacion n°01,Centro,0,Vitrinas,Vitrina congelacion
70002472,Preventivo,Evaporador cava refrigeracion N°01,C330,frigoristas,,143880,Cerrado,2025-09-08,,08/09/2025,1000-C330-N00-CAVREF,evaporador cava refrigeracion n°01,Centro,0,Cavas,Cava de refrigeracion
70002473,Preventivo,Condensador cava refrigeracion N°01,C330,frigoristas,,115101,Cerrado,2025-09-08,,08/09/2025,1000-C330-N01-CUAMAQ,condensador cava refrigeracion n°01,Centro,0,Cavas,Cava de refrigeracion
70002474,Preventivo,Evaporador cava congelacion N°01,C330,frigoristas,,143879,Cerrado,2025-09-08,,08/09/2025,1000-C330-N00-CAVCON,evaporador cava congelacion n°01,Centro,0,Cavas,Cava de congelacion
70002475,Preventivo,Condensador cava congelacion N°01,C330,frigoristas,,172651,Cerrado,2025-09-08,,08/09/2025,1000-C330-N01-CUAMAQ,condensador cava congelacion n°01,Centro,0,Cavas,Cava de congelacion
70002476,Preventivo,Aire acondicionado central,C330,frigoristas,,109346,Cerrado,2025-09-08,,09/09/2025,1000-C330-N01-CUAMAQ,aire acondicionado central,Centro,0,Aires Acondicionados,Aires Acondicionados
70002477,Preventivo,Vitrina refrigeracion N°01,C350,frigoristas,,143876,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-SAGEPV,vitrina refrigeracion n°01,Centro,0,Vitrinas,Vitrinas refrigeracion
70002478,Preventivo,Nevera vertical mixta,C350,frigoristas,,57550,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-PORCPR-001,nevera vertical mixta,Centro,0,Neveras,Nevera mixta
70002479,Preventivo,Nevera horizontal N°01,C350,frigoristas,,51795,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-PORCPR-001,nevera horizontal n°01,Centro,0,Neveras,Nevera horizontal
70002480,Preventivo,Vitrina refrigeracion N°01,C350,frigoristas,,77693,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-SAGEPV,vitrina refrigeracion n°01,Centro,0,Vitrinas,Vitrinas refrigeracion
70002481,Preventivo,Vitrina refrigeracion N°02,C350,frigoristas,,57335,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-SAGEPV,vitrina refrigeracion n°02,Centro,0,Vitrinas,Vitrinas refrigeracion
70002482,Preventivo,Vitrina refrigeracion N°03,C350,frigoristas,,106468,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-SAGEPV,vitrina refrigeracion n°03,Centro,0,Vitrinas,Vitrinas refrigeracion
70002483,Preventivo,,C350,frigoristas,,86326,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-SAGEPV,vitrina refrigeracion n°04,Centro,0,Vitrinas,Vitrinas refrigeracion
70002484,Preventivo,Vitrina refrigeracion N°05,C350,frigoristas,,57550,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-SAGEPV,vitrina refrigeracion n°05,Centro,0,Vitrinas,Vitrinas refrigeracion
70002485,Preventivo,Vitrina congelacion N°01,C350,frigoristas,,115101,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-SAGEPV,vitrina congelacion n°01,Centro,0,Vitrinas,Vitrina congelacion
70002486,Preventivo,Vitrina congelacion N°02,C350,frigoristas,,70520,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-SAGEPV,vitrina congelacion n°02,Centro,0,Vitrinas,Vitrina congelacion
70002487,Preventivo,Evaporador cava refrigeracion N°01,C350,frigoristas,,143880,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-CAVREF,evaporador cava refrigeracion n°01,Centro,0,Cavas,Cava de refrigeracion
70002488,Preventivo,Condensador cava refrigeracion N°01,C350,frigoristas,,204304,Cerrado,2025-09-08,,08/09/2025,1000-C350-N01-CUAMAQ,condensador cava refrigeracion n°01,Centro,0,Cavas,Cava de refrigeracion
70002489,Preventivo,Evaporador cava congelacion N°01,C350,frigoristas,,64982,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-CAVCON,evaporador cava congelacion n°01,Centro,0,Cavas,Cava de congelacion
70002490,Preventivo,Condensador cava congelacion N°01,C350,frigoristas,,115101,Cerrado,2025-09-08,,08/09/2025,1000-C350-N01-CUAMAQ,condensador cava congelacion n°01,Centro,0,Cavas,Cava de congelacion
70002491,Preventivo,Evaporador procesos N°01,C350,frigoristas,,57550,Cerrado,2025-09-08,,08/09/2025,1000-C350-N00-SAPRPV,evaporador procesos n°01,Centro,0,Cavas,
70002492,Preventivo,Balanza colgante N°01,C400,metrologia,,273902,Cerrado,2025-09-08,,16/10/2025,1000-C400-N00-SAGEPV-002,balanza colgante n°01,Valle,0,Balanza colgante,Balanza colgante
70002493,Preventivo,Balanza colgante N°02,C400,metrologia,,1400302,Cerrado,2025-09-08,,16/10/2025,1000-C400-N00-SAGEPV-002,balanza colgante n°02,Valle,0,Balanza colgante,Balanza colgante
70002494,Preventivo,Balanza colgante N°03,C400,metrologia,,281202,Cerrado,2025-09-08,,16/10/2025,1000-C400-N00-SAGEPV-002,balanza colgante n°03,Valle,0,Balanza colgante,Balanza colgante
70002495,Preventivo,Balanza colgante N°04,C400,metrologia,,21902,Cerrado,2025-09-08,,16/10/2025,1000-C400-N00-SAGEPV-002,balanza colgante n°04,Valle,0,Balanza colgante,Balanza colgante
70002496,Preventivo,Balanza colgante N°05,C400,metrologia,,273902,Cerrado,2025-09-08,,16/10/2025,1000-C400-N00-SAGEPV-002,balanza colgante n°05,Valle,0,Balanza colgante,Balanza colgante
70002497,Preventivo,Balanza colgante N°06,C400,metrologia,,21902,Cerrado,2025-09-08,,16/10/2025,1000-C400-N00-SAGEPV-002,balanza colgante n°06,Valle,0,Balanza colgante,Balanza colgante
70002498,Preventivo,Bascula plataforma,C400,metrologia,,7301,Cerrado,2025-09-08,,11/10/2025,1000-C400-N00-PAINPV,bascula plataforma,Valle,0,Otras Balanzas,Balanza plataforma
70002511,Preventivo,Plan de Mttopv Ed admin GTH,A300,infraestructura,,8766352,Liberado,2025-09-09,,03/10/2025,1000-A300,,Antioquia,0,Grupo Infraestructura,
70002512,Preventivo,Sierra sin fin,C180,electromecanico,,0,Abierto,2025-09-09,,09/10/2025,1000-C180-N00-SAPRPV,sierra sin fin,Antioquia,0,Equipos de corte,Sierras sin fin
70002513,Preventivo,Plancha N°01,C180,electromecanico,,0,Abierto,2025-09-09,,09/10/2025,1000-C180-N00-PORCPR-001,plancha n°01,Antioquia,0,equipos de coccion,Plancha
70002514,Preventivo,Fogon a gas N°01,C180,electromecanico,,0,Abierto,2025-09-09,,09/10/2025,1000-C180-N00-PORCPR-001,fogon a gas n°01,Antioquia,0,equipos de coccion,Fogon a gas
70002515,Preventivo,Freidora electrica N°01,C180,electromecanico,,0,Abierto,2025-09-09,,09/10/2025,1000-C180-N00-PORCPR-001,freidora electrica n°01,Antioquia,0,equipos de coccion,Freidora electrica
70002516,Preventivo,Campana extractora,C180,electromecanico,,0,Abierto,2025-09-09,,09/10/2025,1000-C180-N00-PORCPR-001,campana extractora,Antioquia,0,equipos de coccion,Extractor
70002517,Preventivo,Freidora electrica N°02,C180,electromecanico,,0,Abierto,2025-09-09,,09/10/2025,1000-C180-N00-PORCPR-001,freidora electrica n°02,Antioquia,0,equipos de coccion,Freidora electrica
70002518,Preventivo,Molino,C180,electromecanico,,0,Abierto,2025-09-09,,09/10/2025,1000-C180-N00-SAPRPV,molino,Antioquia,0,Molino,Molino
70002519,Preventivo,Tajadora,C180,electromecanico,,0,Abierto,2025-09-09,,09/10/2025,1000-C180-N00-SAPRPV,tajadora,Antioquia,0,Equipos de corte,Tajadora
70002520,Preventivo,Nevera horizontal N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-PORCPR-001,nevera horizontal n°01,Zona Costera,0,Neveras,Nevera horizontal
70002521,Preventivo,Nevera vertical congelacion N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-PORCPR-001,nevera vertical congelacion n°01,Zona Costera,0,Neveras,Nevera vertical congelacion
70002522,Preventivo,Nevera vertical refrigeracion N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-PORCPR-001,nevera vertical refrigeracion n°01,Zona Costera,0,Neveras,Nevera vertical refrigeracion
70002523,Preventivo,Aire acondicionado msplit - casette N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-PORCPR-002,aire acondicionado msplit - casette n°01,Zona Costera,0,Aires Acondicionados,Aires Acondicionados
70002524,Preventivo,Aire acondicionado central,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N01-CUAMAQ,aire acondicionado central,Zona Costera,0,Aires Acondicionados,Aires Acondicionados
70002525,Preventivo,Evaporador cava refrigeracion N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-CAVREF,evaporador cava refrigeracion n°01,Zona Costera,0,Cavas,Cava de refrigeracion
70002526,Preventivo,Condensador cava refrigeracion N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N01-CUAMAQ,condensador cava refrigeracion n°01,Zona Costera,0,Cavas,Cava de refrigeracion
70002527,Preventivo,Evaporador cava congelacion N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-CAVCON,evaporador cava congelacion n°01,Zona Costera,0,Cavas,Cava de congelacion
70002528,Preventivo,Condensador cava congelacion N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N01-CUAMAQ,condensador cava congelacion n°01,Zona Costera,0,Cavas,Cava de congelacion
70002529,Preventivo,Vitrina congelacion N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-SAGEPV,vitrina congelacion n°01,Zona Costera,0,Vitrinas,Vitrina congelacion
70002530,Preventivo,Vitrina refrigeracion N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°01,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70002531,Preventivo,Vitrina refrigeracion N°02,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°02,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70002532,Preventivo,Vitrina refrigeracion N°03,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°03,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70002533,Preventivo,Vitrina refrigeracion N°04,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°04,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70002534,Preventivo,Vitrina refrigeracion N°05,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°05,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70002535,Preventivo,Vitrina refrigeracion N°06,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N00-SAGEPV,vitrina refrigeracion n°06,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70002536,Preventivo,Condensadora Lineal Vitrinas N°01,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N01-CUAMAQ,condensadora lineal vitrinas n°01,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70002537,Preventivo,Condensadora Lineal Vitrinas N°02,C250,frigoristas,,0,Abierto,2025-09-10,,12/09/2025,1000-C250-N01-CUAMAQ,condensadora lineal vitrinas n°02,Zona Costera,0,Vitrinas,Vitrinas refrigeracion
70002538,Preventivo,Bascula plataforma,C180,metrologia,,21902,Liberado,2025-09-10,,22/10/2025,1000-C180-N00-PAINPV,bascula plataforma,Antioquia,0,Otras Balanzas,Balanza plataforma
70002539,Preventivo,Balanza repeso N°01,C180,metrologia,,21902,Liberado,2025-09-10,,22/10/2025,1000-C180-N00-SAGEPV-001,balanza repeso n°01,Antioquia,0,Otras Balanzas,Balanza repeso
70002540,Preventivo,Balanza colgante N°01,C180,metrologia,,21902,Liberado,2025-09-10,,22/10/2025,1000-C180-N00-SAGEPV-002,balanza colgante n°01,Antioquia,0,Balanza colgante,Balanza colgante
70002541,Preventivo,Balanza colgante N°02,C180,metrologia,,21902,Liberado,2025-09-10,,22/10/2025,1000-C180-N00-SAGEPV-002,balanza colgante n°02,Antioquia,0,Balanza colgante,Balanza colgante
70002542,Preventivo,Balanza colgante N°03,C180,metrologia,,21902,Liberado,2025-09-10,,22/10/2025,1000-C180-N00-SAGEPV-002,balanza colgante n°03,Antioquia,0,Balanza colgante,Balanza colgante
70002543,Preventivo,Balanza colgante N°04,C180,metrologia,,21902,Liberado,2025-09-10,,22/10/2025,1000-C180-N00-SAGEPV-002,balanza colgante n°04,Antioquia,0,Balanza colgante,Balanza colgante
70002544,Preventivo,Balanza colgante N°05,C180,metrologia,,81902,Liberado,2025-09-10,,22/10/2025,1000-C180-N00-SAGEPV-002,balanza colgante n°05,Antioquia,0,Balanza colgante,Balanza colgante
70002545,Preventivo,Balanza colgante N°06,C180,metrologia,,21902,Liberado,2025-09-10,,22/10/2025,1000-C180-N00-SAGEPV-002,balanza colgante n°06,Antioquia,0,Balanza colgante,Balanza colgante
