Material,Centro,Motivo movimiento,Clase de movimiento,Fecha contabiliz.,Impte.mon.local,Orden,Pedido,Almacén,Texto breve material,Cantidad en UM ped.,Cantidad,Grupo planif.,Clase de pedido
17001387,C210,0,Compra de material,13/08/2025,7479,60002464,4500011344.0,,Plafon de loza,1,1.0,Electromecanico,Material
17001387,C270,0,Compra de material,29/04/2025,2824,60000132,4500001850.0,,Plafon de loza,1,1.0,Electromecanico,Material
17001388,C270,0,Compra de material,30/09/2025,29410,70002441,4200005426.0,,Plastico negro,10,10.0,Infraestructura,Material
17001388,C360,0,Compra de material,31/07/2025,14705,70001320,4200003213.0,,Plastico negro,5,5.0,Infraestructura,Material
17001414,C290,0,Compra de material,18/07/2025,16806,60002017,4500009150.0,,"Platina inox 1 ½"" x ⅛"" x 6m",2,2.0,Infraestructura,Material
17001419,C280,0,Compra de material,18/07/2025,16000,70000887,4500009155.0,,"Platina inox 1"" x ⅛"" x 6m",1,1.0,Metrologia,Material
17001419,C280,0,Compra de material,18/07/2025,16000,70000887,4500009169.0,,"Platina inox 1"" x ⅛"" x 6m",1,1.0,Metrologia,Material
17001432,C190,0,Compra de material,27/05/2025,24789,60000850,4500004442.0,,Poliuretano expansivo sika boom en lata,1,1.0,Infraestructura,Material
17001437,C280,0,Compra de material,19/07/2025,4000,70000908,4500009243.0,,Porta fusible aereo 30mm x 6mm,1,1.0,Frigoristas,Material
17001447,C250,0,Compra de material,04/08/2025,4032,70001371,4500010525.0,,Prensa estopa PG13.5,4,4.0,Electromecanico,Material
17001447,C250,0,Compra de material,01/08/2025,2016,70001371,4500010285.0,,Prensa estopa PG13.5,2,2.0,Electromecanico,Material
17001447,C260,0,Compra de material,21/07/2025,588,70001373,4500009385.0,,Prensa estopa PG13.5,1,1.0,Electromecanico,Material
17001455,C230,0,Compra de material,28/05/2025,17143,60000799,4500004615.0,,Pulsador star/stop XB4BL73415,1,1.0,Electromecanico,Material
17001455,C240,0,Compra de material,19/06/2025,12017,60001399,4500006666.0,,Pulsador star/stop XB4BL73415,1,1.0,Electromecanico,Material
17001458,C310,0,Compra de material,11/09/2025,3240,60003246,4500013545.0,,"Punta copa magnetica de 5/16""",1,1.0,Infraestructura,Material
17001464,C190,0,Compra de material,09/10/2025,3193,60003583,4500016211.0,,Racor completo para manguera jardinera,1,1.0,Infraestructura,Material
17001464,C210,0,Compra de material,26/08/2025,23445,60002860,4500012363.0,,Racor completo para manguera jardinera,1,1.0,Infraestructura,Material
17001464,C210,0,Compra de material,26/08/2025,29328,60002860,4500012363.0,,Racor completo para manguera jardinera,1,1.0,Infraestructura,Material
17001548,C320,0,Compra de material,19/08/2025,1280000,60001515,4200002571.0,,Reflector led de 150W 100V a 240Vac,4,4.0,Electromecanico,Material
17001550,C250,0,Compra de material,04/08/2025,170165,70001371,4500010525.0,,Reflectores 100w a 110v,5,5.0,Electromecanico,Material
17001550,C250,0,Compra de material,01/08/2025,68066,70001371,4500010285.0,,Reflectores 100w a 110v,2,2.0,Electromecanico,Material
17001550,C260,0,Compra de material,21/07/2025,13865,70001373,4500009385.0,,Reflectores 100w a 110v,1,1.0,Electromecanico,Material
17001555,C120,0,Compra de material,29/08/2025,11345,60002878,4500012660.0,,Regulador gas,1,1.0,Electromecanico,Material
17001558,C230,0,Compra de material,20/08/2025,29411,60002643,4500011866.0,,Relay potencial 5hp de 35A 220V,1,1.0,Frigoristas,Material
17001568,C230,0,Compra de material,20/08/2025,24118,60002643,4500011869.0,,Rele termico LRD325 17A a 25A,1,1.0,Frigoristas,Material
17001593,A300,0,Compra de material,24/06/2025,1260,60000499,4200001956.0,,"Remache pop aluminio de 3/16"" x ⅜""",15,15.0,Infraestructura,Material
17001601,C230,0,Compra de material,03/09/2025,8403,60003064,4500013009.0,,Resistencia ducha 220V Codigo 234317,1,1.0,Electromecanico,Material
17001605,C210,0,Compra de material,28/04/2025,64706,60000236,4500001514.0,,Resistencia para desague 110 v,1,1.0,Frigoristas,Material
17001608,C160,0,Compra de material,21/07/2025,109240,60000203,4200003217.0,,"Rodillo de 9""",10,10.0,Frigoristas,Material
17001608,C220,0,Compra de material,21/07/2025,34035,70000990,4500009359.0,,"Rodillo de 9""",3,3.0,Infraestructura,Material
17001608,C240,0,Compra de material,06/05/2025,9417,60000217,4500001548.0,,"Rodillo de 9""",1,1.0,Infraestructura,Material
17001608,C320,0,Compra de material,31/07/2025,32772,70001073,4200003221.0,,"Rodillo de 9""",3,3.0,Infraestructura,Material
17001608,C320,0,Compra de material,31/07/2025,21848,70001073,4200003221.0,,"Rodillo de 9""",2,2.0,Infraestructura,Material
17001608,C390,0,Compra de material,31/07/2025,10924,70000633,4200003208.0,,"Rodillo de 9""",1,1.0,Infraestructura,Material
17001608,C390,0,Compra de material,31/07/2025,10924,70000633,4200003208.0,,"Rodillo de 9""",1,1.0,Infraestructura,Material
17001610,C320,0,Compra de material,31/07/2025,45378,70001073,4200003221.0,,"Rodillo epoxico 9""",3,3.0,Infraestructura,Material
17001610,C340,0,Compra de material,18/10/2025,19832,70001951,4500016894.0,,"Rodillo epoxico 9""",2,2.0,Infraestructura,Material
17001612,C240,0,Compra de material,05/05/2025,7066,60000217,4500001256.0,,"Rodillo pintura 4""",2,2.0,Infraestructura,Material
17001612,C360,0,Compra de material,31/07/2025,5042,70001320,4200003213.0,,"Rodillo pintura 4""",1,1.0,Infraestructura,Material
17001612,C360,0,Compra de material,31/07/2025,10084,70001320,4200003213.0,,"Rodillo pintura 4""",2,2.0,Infraestructura,Material
17001612,C360,0,Compra de material,31/07/2025,5042,70001320,4200003213.0,,"Rodillo pintura 4""",1,1.0,Infraestructura,Material
17001613,C270,0,Compra de material,30/09/2025,21848,70002441,4200005426.0,,"Rodillo pintura 9""",2,2.0,Infraestructura,Material
17001613,C270,0,Compra de material,30/09/2025,21848,70002441,4200005426.0,,"Rodillo pintura 9""",2,2.0,Infraestructura,Material
17001613,C310,0,Compra de material,10/09/2025,12222,70001321,4500013660.0,,"Rodillo pintura 9""",1,1.0,Infraestructura,Material
17001613,C310,0,Compra de material,29/07/2025,21848,70001321,4200003349.0,,"Rodillo pintura 9""",2,2.0,Infraestructura,Material
17001613,C310,0,Compra de material,29/07/2025,21848,70001321,4200003349.0,,"Rodillo pintura 9""",2,2.0,Infraestructura,Material
17001613,C360,0,Compra de material,31/07/2025,21848,70001320,4200003213.0,,"Rodillo pintura 9""",2,2.0,Infraestructura,Material
17001613,C370,0,Compra de material,16/09/2025,21848,70002331,4500014186.0,,"Rodillo pintura 9""",2,2.0,Infraestructura,Material
17001615,C270,0,Compra de material,30/09/2025,12724,70002441,4200005426.0,,"Rodillo pintura 6""",2,2.0,Infraestructura,Material
17001615,C310,0,Compra de material,10/09/2025,14024,70001321,4500013660.0,,"Rodillo pintura 6""",2,2.0,Infraestructura,Material
17001615,C390,0,Compra de material,31/07/2025,5882,70000633,4200003208.0,,"Rodillo pintura 6""",1,1.0,Infraestructura,Material
17001615,C390,0,Compra de material,31/07/2025,5882,70000633,4200003208.0,,"Rodillo pintura 6""",1,1.0,Infraestructura,Material
17001618,C170,0,Compra de material,21/05/2025,1681,60000791,4500004004.0,,"Cinta teflon ¾""",1,1.0,Infraestructura,Material
17001618,C190,0,Compra de material,07/10/2025,672,60003583,4500016026.0,,"Cinta teflon ¾""",1,1.0,Infraestructura,Material
17001618,C250,0,Compra de material,01/08/2025,27983,60002339,4500010245.0,,"Cinta teflon ¾""",1,1.0,Infraestructura,Material
17001625,A280,0,Compra de material,15/05/2025,104874,60000596,4200001106.0,,Rollo manto gran rj fib/vidr 3mm 1mx10m,1,1.0,Infraestructura,Material
17001625,C120,0,Compra de material,10/06/2025,33000,60000211,4500003567.0,,Rollo manto gran rj fib/vidr 3mm 1mx10m,1,1.0,Infraestructura,Material
17001625,C120,0,Compra de material,16/05/2025,27731,60000211,4500003567.0,,Rollo manto gran rj fib/vidr 3mm 1mx10m,1,1.0,Infraestructura,Material
17001625,C120,0,Compra de material,16/05/2025,33000,60000211,4500003567.0,,Rollo manto gran rj fib/vidr 3mm 1mx10m,1,1.0,Infraestructura,Material
17001625,C180,0,Compra de material,16/05/2025,40500,60000141,4500003514.0,,Rollo manto gran rj fib/vidr 3mm 1mx10m,1,1.0,Infraestructura,Material
17001625,C240,0,Compra de material,30/05/2025,65546,60000387,4500004796.0,,Rollo manto gran rj fib/vidr 3mm 1mx10m,1,1.0,Infraestructura,Material
17001625,C260,0,Compra de material,19/05/2025,66218,60000710,4500003767.0,,Rollo manto gran rj fib/vidr 3mm 1mx10m,2,2.0,Infraestructura,Material
17001625,C370,0,Compra de material,30/05/2025,386556,60000726,4200001372.0,,Rollo manto gran rj fib/vidr 3mm 1mx10m,2,2.0,Infraestructura,Material
17001625,C370,0,Compra de material,21/05/2025,460000,60000726,4200001372.0,,Rollo manto gran rj fib/vidr 3mm 1mx10m,2,2.0,Infraestructura,Material
17001632,C290,0,Compra de material,14/10/2025,46669,60004017,4500016547.0,,Sellador poliuretano color gris 300 ml,1,1.0,Frigoristas,Material
17001633,C400,0,Compra de material,05/07/2025,11764,60001117,4500008046.0,,Sellador silicona antihongos trasp 300mL,2,2.0,Infraestructura,Material
17001633,C580,0,Compra de material,30/09/2025,16722,60003781,4500015375.0,,Sellador silicona antihongos trasp 300mL,1,1.0,Infraestructura,Material
17001639,C270,0,Compra de material,29/04/2025,2520,60000132,4500001850.0,,"Semicodos ½"" polipropileno",2,2.0,Electromecanico,Material
17001649,C210,0,Compra de material,09/05/2025,28416,60000469,4500002733.0,,Sifon lavaplatos,2,2.0,Infraestructura,Material
17001651,C190,0,Compra de material,27/05/2025,25966,60000850,4500004386.0,,Sikaflex blanca,1,1.0,Infraestructura,Material
17001651,C310,0,Compra de material,29/07/2025,83866,70001321,4200003349.0,,Sikaflex blanca,2,2.0,Infraestructura,Material
17001651,C340,0,Compra de material,25/09/2025,82352,70001951,4200005147.0,,Sikaflex blanca,2,2.0,Infraestructura,Material
17001651,C360,0,Compra de material,31/07/2025,41933,70001320,4200003213.0,,Sikaflex blanca,1,1.0,Infraestructura,Material
17001651,C360,0,Compra de material,31/07/2025,41933,70001320,4200003213.0,,Sikaflex blanca,1,1.0,Infraestructura,Material
17001651,C360,0,Compra de material,31/07/2025,41933,70001320,4200003213.0,,Sikaflex blanca,1,1.0,Infraestructura,Material
17001651,C370,0,Compra de material,28/05/2025,50420,60000738,4500004580.0,,Sikaflex blanca,2,2.0,Infraestructura,Material
17001651,C390,0,Compra de material,31/07/2025,83866,70000633,4200003208.0,,Sikaflex blanca,2,2.0,Infraestructura,Material
17001651,C390,0,Compra de material,31/07/2025,83866,70000633,4200003208.0,,Sikaflex blanca,2,2.0,Infraestructura,Material
17001653,C270,0,Compra de material,29/04/2025,12605,60000132,4500001850.0,,Silicona gris marca loctite 5699 70ML,1,1.0,Electromecanico,Material
17001653,C290,0,Compra de material,23/08/2025,21848,60002827,4500012112.0,,Silicona gris marca loctite 5699 70ML,1,1.0,Electromecanico,Material
17001653,C300,0,Compra de material,08/05/2025,25210,60000339,4500002646.0,,Silicona gris marca loctite 5699 70ML,1,1.0,Electromecanico,Material
17001653,C300,0,Compra de material,29/04/2025,21184,60000339,4500001848.0,,Silicona gris marca loctite 5699 70ML,1,1.0,Electromecanico,Material
17001653,C300,0,Compra de material,29/04/2025,25210,60000339,4500001848.0,,Silicona gris marca loctite 5699 70ML,1,1.0,Electromecanico,Material
17001653,C300,0,Compra de material,26/04/2025,25210,60000339,4500002646.0,,Silicona gris marca loctite 5699 70ML,1,1.0,Electromecanico,Material
17001653,C370,0,Compra de material,17/07/2025,18067,70000550,4500009072.0,,Silicona gris marca loctite 5699 70ML,1,1.0,Electromecanico,Material
17001663,A250,0,Compra de material,28/05/2025,8064,60000529,4500004588.0,,Socket para tubo t8 led,4,4.0,Electromecanico,Material
17001663,C100,0,Compra de material,06/06/2025,7060,60000426,4500005360.0,,Socket para tubo t8 led,4,4.0,Frigoristas,Material
17001663,C190,0,Compra de material,03/07/2025,7058,60001489,4500007774.0,,Socket para tubo t8 led,2,2.0,Frigoristas,Material
17001663,C190,0,Compra de material,26/06/2025,8068,60001489,4500007240.0,,Socket para tubo t8 led,2,2.0,Frigoristas,Material
17001663,C220,0,Compra de material,22/08/2025,3698,60002757,4500012061.0,,Socket para tubo t8 led,2,2.0,Frigoristas,Material
17001663,C220,0,Compra de material,12/05/2025,4034,60000598,4500003080.0,,Socket para tubo t8 led,1,1.0,Frigoristas,Material
17001663,C240,0,Compra de material,04/09/2025,24872,60003102,4500013154.0,,Socket para tubo t8 led,8,8.0,Electromecanico,Material
17001663,C290,0,Compra de material,11/07/2025,6724,60001891,4500008514.0,,Socket para tubo t8 led,4,4.0,Electromecanico,Material
17001663,C360,0,Compra de material,27/06/2025,12776,60000844,4500007310.0,,Socket para tubo t8 led,8,8.0,Electromecanico,Material
17001663,C370,0,Compra de material,08/09/2025,6722,70001424,4500013423.0,,Socket para tubo t8 led,2,2.0,Electromecanico,Material
17001663,C370,0,Compra de material,27/05/2025,21010,60000729,4500004530.0,,Socket para tubo t8 led,5,5.0,Electromecanico,Material
17001663,C380,0,Compra de material,05/06/2025,4032,60000508,4500004775.0,,Socket para tubo t8 led,2,2.0,Electromecanico,Material
17001665,C290,0,Compra de material,12/09/2025,14290,60001876,4500013771.0,,"Soldadura 308l 3/32""",10,10.0,Infraestructura,Material
17001665,C310,0,Compra de material,28/07/2025,3292,60002259,4500009909.0,,"Soldadura 308l 3/32""",2,2.0,Infraestructura,Material
17001667,C310,0,Compra de material,05/09/2025,27874,60003132,4500013212.0,,"Soldadura 6011 3/32""",2,2.0,Infraestructura,Material
17001667,C310,0,Compra de material,28/07/2025,7293,60002259,4500009909.0,,"Soldadura 6011 3/32""",0.500,0.5,Infraestructura,Material
17001667,C310,0,Compra de material,30/04/2025,16744,60000355,4500001890.0,,"Soldadura 6011 3/32""",1,1.0,Infraestructura,Material
17001675,C290,0,Compra de material,01/07/2025,18488,60001318,4200002343.0,,Soldadura harris 5%,2,2.0,Frigoristas,Material
17001675,C290,0,Compra de material,30/06/2025,18488,60001318,4200002343.0,,Soldadura harris 5%,2,2.0,Frigoristas,Material
17001675,C320,0,Compra de material,28/05/2025,18486,60000665,4200001469.0,,Soldadura harris 5%,2,2.0,Frigoristas,Material
17001678,C390,0,Compra de material,27/05/2025,2436,60000860,4500004457.0,,Soldadura plata 35%,1,1.0,Frigoristas,Material
17001679,C280,0,Compra de material,23/05/2025,5042,60000784,4500004131.0,,Soldadura transparente pvc ¼ gal,1,1.0,Electromecanico,Material
17001688,C110,0,Compra de material,20/05/2025,5547,60000730,4500003862.0,,Suiche sencillo 15A,3,3.0,Frigoristas,Material
17001688,C250,0,Compra de material,04/08/2025,10587,70001371,4500010525.0,,Suiche sencillo 15A,3,3.0,Electromecanico,Material
17001688,C330,0,Compra de material,24/10/2025,7563,60004268,4500017426.0,,Suiche sencillo 15A,1,1.0,Electromecanico,Material
17001688,C330,0,Compra de material,29/09/2025,8500,70002018,4500015182.0,,Suiche sencillo 15A,1,1.0,Electromecanico,Material
17001692,C210,0,Compra de material,13/08/2025,5899,60002465,4500011343.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C240,0,Compra de material,04/09/2025,5966,60003102,4500013154.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C250,0,Compra de material,04/08/2025,4412,70001371,4500010525.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C280,0,Compra de material,23/05/2025,8244,60000788,4500004131.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C290,0,Compra de material,10/07/2025,18654,60001891,4500008443.0,,Suiche doble 15A 127V,3,3.0,Electromecanico,Material
17001692,C310,0,Compra de material,30/04/2025,7320,60000369,4500001923.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C310,0,Compra de material,30/04/2025,7320,60000369,4500001923.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C320,0,Compra de material,03/09/2025,3781,60003072,4500013025.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C330,0,Compra de material,24/10/2025,15600,70002018,4200005116.0,,Suiche doble 15A 127V,2,2.0,Electromecanico,Material
17001692,C330,0,Compra de material,24/10/2025,12605,60004268,4500017426.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C370,0,Compra de material,08/09/2025,5042,70001424,4500013423.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C390,0,Compra de material,30/08/2025,5840,70001422,4500012769.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C390,0,Compra de material,29/08/2025,4907,70001422,4500012682.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001692,C390,0,Compra de material,03/05/2025,3361,60000415,4500002192.0,,Suiche doble 15A 127V,1,1.0,Electromecanico,Material
17001703,C360,0,Compra de material,02/07/2025,4035,60000844,4500007758.0,,Terminal puntera gris 12AWG,3,3.0,Electromecanico,Material
17001723,C370,0,Compra de material,27/05/2025,6722,60000729,4500004530.0,,Tapa toma interperie,2,2.0,Electromecanico,Material
17001727,C180,0,Compra de material,27/09/2025,900,70001887,4500015072.0,,Tapa toma doble bla,1,1.0,Electromecanico,Material
17001731,C410,0,Compra de material,28/07/2025,1092,60002005,4500009914.0,,"Tapon hembra galv ½""",1,1.0,Electromecanico,Material
17001734,C250,0,Compra de material,30/09/2025,728,60003757,4500015374.0,,"Tapon prueba sanitario pvc de 2""",1,1.0,Infraestructura,Material
17001734,C290,0,Compra de material,21/08/2025,2521,60001316,4500011932.0,,"Tapon prueba sanitario pvc de 2""",1,1.0,Infraestructura,Material
17001792,C250,0,Compra de material,30/09/2025,4013,60003757,4500015374.0,,"Tee sanitario pvc de 2""",1,1.0,Infraestructura,Material
17001795,C290,0,Compra de material,31/07/2025,23356,60001876,4500010175.0,,"Tee sanitario pvc de 6""",2,2.0,Infraestructura,Material
17001796,A400,0,Compra de material,30/09/2025,1681,60002636,4200005284.0,,Teflon Industrial,1,1.0,Infraestructura,Material
17001796,C110,0,Compra de material,22/09/2025,1500,60003557,4500014652.0,,Teflon Industrial,1,1.0,Infraestructura,Material
17001796,C200,0,Compra de material,28/07/2025,1260,60002260,4500009948.0,,Teflon Industrial,1,1.0,Infraestructura,Material
